,False_Positive_Rate,True_Positive_Rate,Thresholds
280,0.12589729431253452,0.6992619926199262,0.36499697
281,0.12700165654334622,0.6992619926199262,0.3632028
282,0.12700165654334622,0.7029520295202952,0.36306962
283,0.12755383765875208,0.7029520295202952,0.36225083
284,0.12755383765875208,0.7047970479704797,0.36183813
285,0.12810601877415792,0.7047970479704797,0.36142322
286,0.12810601877415792,0.7066420664206642,0.36128
287,0.12865819988956378,0.7066420664206642,0.3593948
288,0.12865819988956378,0.7140221402214022,0.3570971
289,0.12921038100496962,0.7140221402214022,0.35686234
290,0.12921038100496962,0.7214022140221402,0.3555589
291,0.13086692435118719,0.7214022140221402,0.35218847
292,0.13086692435118719,0.7287822878228782,0.35102314
293,0.13141910546659305,0.7287822878228782,0.35096726
294,0.13141910546659305,0.7306273062730627,0.35086584
295,0.13307564881281062,0.7306273062730627,0.3500805
296,0.13307564881281062,0.7324723247232472,0.34999508
297,0.13528437327443402,0.7324723247232472,0.34576043
298,0.13528437327443402,0.7343173431734318,0.3451287
299,0.13859745996686915,0.7343173431734318,0.34179536
300,0.13859745996686915,0.7361623616236163,0.34105724
301,0.14025400331308668,0.7361623616236163,0.3395464
302,0.14025400331308668,0.7380073800738007,0.33944157
303,0.1413583655438984,0.7380073800738007,0.33930275
304,0.1413583655438984,0.7416974169741697,0.33850345
305,0.14301490889011595,0.7416974169741697,0.3364171
306,0.14301490889011595,0.7435424354243543,0.3352863
307,0.1435670900055218,0.7435424354243543,0.33528233
308,0.1435670900055218,0.7453874538745388,0.33469236
309,0.14411927112092768,0.7453874538745388,0.334633
310,0.14411927112092768,0.7472324723247232,0.33235058
311,0.14467145223633351,0.7472324723247232,0.3311709
312,0.14467145223633351,0.7490774907749077,0.33065885
313,0.14522363335173938,0.7490774907749077,0.3301509
314,0.14522363335173938,0.7509225092250923,0.32988787
315,0.14632799558255108,0.7509225092250923,0.32961497
316,0.14632799558255108,0.7527675276752768,0.32922035
317,0.14688017669795694,0.7527675276752768,0.32906
318,0.14688017669795694,0.7546125461254612,0.32772553
319,0.14743235781336278,0.7546125461254612,0.32510057
320,0.14743235781336278,0.7564575645756457,0.32377166
321,0.14798453892876864,0.7564575645756457,0.32375205
322,0.14798453892876864,0.7583025830258303,0.3236458
323,0.14853672004417448,0.7583025830258303,0.32317445
324,0.14853672004417448,0.7601476014760148,0.32278422
325,0.1496410822749862,0.7601476014760148,0.32143483
326,0.1496410822749862,0.7638376383763837,0.3208294
327,0.1518498067366096,0.7638376383763837,0.3178858
328,0.1518498067366096,0.7656826568265682,0.3177848
329,0.15240198785201547,0.7656826568265682,0.31735492
330,0.15240198785201547,0.7693726937269373,0.31671458
331,0.15461071231363888,0.7693726937269373,0.31358767
332,0.15461071231363888,0.7730627306273062,0.31147635
333,0.15737161789066814,0.7730627306273062,0.30991283
